id_venda;data;cliente;produto;categoria;quantidade;valor_unitario;cidade;estado;forma_pagamento
223;2026-02-05 22:30:00;Enzo Soares;Placa de Vídeo RX 7600;Informática;10;1650.0;Maringá;PR;Cartão de Crédito
224;2026-02-05 22:46:00;André Souza;Notebook Pro;Informática;11;6200.0;Maringá;PR;Pix
225;2026-02-06 02:03:00;Vitor Souza;Notebook Pro;Informática;9;6200.0;Londrina;PR;Boleto Bancário
226;2026-02-06 06:38:00;Rafael Almeida;Processador Intel i7;Informática;3;1950.0;Ibiporã;PR;Cartão de Crédito
227;2026-02-06 07:29:00;Diego Lima;Switch Gigabit 8 Portas;Informática;4;135.0;Apucarana;PR;Boleto Bancário
228;2026-02-06 11:19:00;Ana Lima;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Pix
229;2026-02-06 11:19:00;Arthur Pereira;Microfone Condensador;Informática;6;340.0;Arapongas;PR;Pix
230;2026-02-06 13:55:00;Diego Souza;HD Externo 2TB;Informática;5;449.0;Ibiporã;PR;Boleto Bancário
231;2026-02-06 14:58:00;Ana Souza;Notebook Home;Informática;10;2499.0;Londrina;PR;Cartão de Crédito
232;2026-02-06 18:42:00;Enzo Costa;Monitor Ultrawide 29;Informática;6;1150.0;Cambé;PR;Boleto Bancário
233;2026-02-06 21:33:00;Mateus Fernandes;Switch Gigabit 8 Portas;Informática;5;135.0;Apucarana;PR;Boleto Bancário
234;2026-02-06 22:52:00;Gustavo Costa;Memória RAM 8GB DDR4;Informática;2;180.0;Apucarana;PR;Pix
235;2026-02-07 02:08:00;Bruna Fernandes;Notebook Gamer;Informática;5;5499.0;Apucarana;PR;Boleto Bancário
236;2026-02-07 02:10:00;João Santos;Scanner de Mesa;Informática;5;650.0;Maringá;PR;Cartão de Crédito
237;2026-02-07 07:06:00;André Costa;Monitor 4K 32;Informática;4;2400.0;Londrina;PR;Boleto Bancário
238;2026-02-07 07:33:00;Enzo Costa;Caixa de Som PC;Informática;6;120.0;Ibiporã;PR;Cartão de Crédito
239;2026-02-07 08:12:00;Felipe Rodrigues;Nobreak 1500VA;Informática;11;799.0;Arapongas;PR;Pix
240;2026-02-07 09:02:00;Felipe Lopes;Gabinete Gamer ATX;Informática;7;320.0;Arapongas;PR;Boleto Bancário
241;2026-02-07 19:00:00;Yasmin Fernandes;Placa de Vídeo RTX 4060;Informática;12;2100.0;Cambé;PR;Cartão de Crédito
242;2026-02-08 00:13:00;Gustavo Pereira;Teclado Mecânico;Informática;12;249.9;Maringá;PR;Boleto Bancário
243;2026-02-08 08:52:00;Beatriz Costa;Roteador Wi-Fi 6;Informática;8;320.0;Ibiporã;PR;Pix
244;2026-02-08 10:05:00;Lucas Pereira;Monitor Ultrawide 29;Informática;3;1150.0;Ibiporã;PR;Boleto Bancário
245;2026-02-08 13:44:00;Enzo Santos;SSD 2TB NVMe;Informática;2;820.0;Arapongas;PR;Cartão de Crédito
246;2026-02-08 14:04:00;Gabriel Ferreira;Filtro Linha 6 Tomadas;Informática;12;49.9;Cambé;PR;Cartão de Crédito
247;2026-02-08 15:02:00;Amanda Rodrigues;Mini PC Intel;Informática;11;1250.0;Londrina;PR;Cartão de Crédito
248;2026-02-08 19:57:00;André Souza;Teclado de Membrana;Informática;12;79.9;Apucarana;PR;Pix
249;2026-02-09 02:30:00;Bruna Vieira;Teclado Mecânico;Informática;5;249.9;Cambé;PR;Pix
250;2026-02-09 05:42:00;Gabriel Fernandes;Monitor 21.5 IPS;Informática;8;599.0;Londrina;PR;Boleto Bancário
251;2026-02-09 07:08:00;Bruna Silva;Cabo de Rede CAT6 5m;Informática;10;25.0;Londrina;PR;Pix
252;2026-02-09 12:45:00;Thiago Soares;HD Externo 1TB;Informática;2;299.0;Ibiporã;PR;Pix
253;2026-02-09 13:41:00;Lucas Pereira;Monitor 4K 32;Informática;7;2400.0;Londrina;PR;Cartão de Crédito
254;2026-02-09 15:59:00;Vitor Lima;Memória RAM 32GB DDR5;Informática;6;750.0;Arapongas;PR;Boleto Bancário
255;2026-02-09 22:27:00;Thiago Rodrigues;Monitor 21.5 IPS;Informática;6;599.0;Ibiporã;PR;Cartão de Crédito
256;2026-02-09 23:24:00;Thiago Vieira;Cadeira Gamer;Informática;8;990.0;Apucarana;PR;Boleto Bancário
257;2026-02-10 00:09:00;Amanda Santos;SSD 2TB NVMe;Informática;11;820.0;Londrina;PR;Cartão de Crédito
258;2026-02-10 00:26:00;Leonardo Almeida;Mousepad Extended;Informática;4;69.9;Maringá;PR;Boleto Bancário
259;2026-02-10 02:28:00;Bruno Lima;Suporte Articulado;Informática;8;150.0;Londrina;PR;Cartão de Crédito
260;2026-02-10 10:35:00;Felipe Lima;Notebook Home;Informática;11;2499.0;Arapongas;PR;Pix
261;2026-02-10 11:19:00;Mateus Oliveira;Microfone Condensador;Informática;7;340.0;Londrina;PR;Cartão de Crédito
262;2026-02-10 13:41:00;Vitor Lima;Roteador Wi-Fi 6;Informática;12;320.0;Apucarana;PR;Cartão de Crédito
263;2026-02-10 14:26:00;Rodrigo Soares;Mouse Gamer RGB;Informática;9;149.9;Maringá;PR;Cartão de Crédito
264;2026-02-10 15:32:00;Larissa Lima;Mini PC Intel;Informática;11;1250.0;Ibiporã;PR;Cartão de Crédito
265;2026-02-10 19:03:00;Enzo Oliveira;Fonte Real 650W;Informática;6;380.0;Apucarana;PR;Cartão de Crédito
266;2026-02-10 22:45:00;Gabriel Almeida;Memória RAM 8GB DDR4;Informática;9;180.0;Cambé;PR;Pix
267;2026-02-10 23:55:00;Amanda Ribeiro;SSD 1TB NVMe;Informática;1;450.0;Apucarana;PR;Pix
268;2026-02-11 10:26:00;Mateus Alves;Monitor 21.5 IPS;Informática;9;599.0;Cambé;PR;Boleto Bancário
269;2026-02-11 18:15:00;Felipe Lima;Teclado Mecânico;Informática;11;249.9;Maringá;PR;Pix
270;2026-02-12 09:38:00;João Pereira;Monitor Gamer 27 165Hz;Informática;4;1350.0;Maringá;PR;Pix
271;2026-02-12 23:15:00;Vinícius Silva;Processador AMD Ryzen 7;Informática;4;1780.0;Ibiporã;PR;Cartão de Crédito
272;2026-02-12 23:28:00;Beatriz Rodrigues;HD Externo 2TB;Informática;1;449.0;Cambé;PR;Boleto Bancário
273;2026-02-13 02:32:00;João Ribeiro;SSD 1TB NVMe;Informática;6;450.0;Ibiporã;PR;Boleto Bancário
274;2026-02-13 04:17:00;Arthur Pereira;Placa de Vídeo RTX 4060;Informática;11;2100.0;Apucarana;PR;Boleto Bancário
275;2026-02-13 18:37:00;Mateus Pereira;Notebook Home;Informática;10;2499.0;Londrina;PR;Boleto Bancário
276;2026-02-13 19:29:00;Larissa Oliveira;Memória RAM 8GB DDR4;Informática;1;180.0;Londrina;PR;Boleto Bancário
277;2026-02-13 21:05:00;Julia Carvalho;Memória RAM 16GB DDR4;Informática;8;320.0;Arapongas;PR;Cartão de Crédito
278;2026-02-13 21:24:00;Pedro Ribeiro;Repetidor Wi-Fi;Informática;8;89.0;Ibiporã;PR;Cartão de Crédito
279;2026-02-14 03:42:00;Enzo Oliveira;HD Externo 2TB;Informática;11;449.0;Ibiporã;PR;Cartão de Crédito
280;2026-02-14 11:32:00;Felipe Lopes;Mouse Sem Fio;Informática;11;89.9;Londrina;PR;Boleto Bancário
281;2026-02-14 14:58:00;Larissa Soares;Monitor 4K 32;Informática;10;2400.0;Cambé;PR;Boleto Bancário
282;2026-02-14 15:33:00;Felipe Lopes;Memória RAM 32GB DDR5;Informática;2;750.0;Cambé;PR;Boleto Bancário
283;2026-02-14 17:04:00;Gabriel Fernandes;Notebook Home;Informática;5;2499.0;Londrina;PR;Cartão de Crédito
284;2026-02-14 17:10:00;Rafael Soares;Monitor Gamer 27 165Hz;Informática;10;1350.0;Maringá;PR;Pix
285;2026-02-14 19:09:00;Vitor Lima;Monitor 4K 32;Informática;6;2400.0;Ibiporã;PR;Pix
286;2026-02-14 19:36:00;Enzo Soares;Cooler Fan 120mm;Informática;1;45.0;Cambé;PR;Pix
287;2026-02-14 20:43:00;Amanda Souza;HD Externo 2TB;Informática;8;449.0;Apucarana;PR;Cartão de Crédito
288;2026-02-14 21:29:00;Mateus Costa;Processador Intel i7;Informática;11;1950.0;Londrina;PR;Cartão de Crédito
289;2026-02-14 22:28:00;Bruna Pereira;Adaptador Bluetooth USB;Informática;8;39.9;Maringá;PR;Cartão de Crédito
290;2026-02-15 01:53:00;Pedro Oliveira;Cadeira Gamer;Informática;2;990.0;Ibiporã;PR;Boleto Bancário
291;2026-02-15 12:20:00;Mateus Soares;Memória RAM 8GB DDR4;Informática;11;180.0;Maringá;PR;Pix
292;2026-02-16 04:27:00;Amanda Pereira;Cooler Fan 120mm;Informática;8;45.0;Londrina;PR;Cartão de Crédito
293;2026-02-16 05:11:00;Arthur Alves;SSD 2TB NVMe;Informática;5;820.0;Apucarana;PR;Boleto Bancário
294;2026-02-16 06:21:00;Mateus Vieira;Mouse Gamer RGB;Informática;12;149.9;Londrina;PR;Cartão de Crédito
295;2026-02-16 17:18:00;Gabriel Martins;Suporte Articulado;Informática;1;150.0;Maringá;PR;Boleto Bancário
296;2026-02-16 22:49:00;Gabriel Vieira;Notebook Pro;Informática;6;6200.0;Apucarana;PR;Pix
297;2026-02-17 00:47:00;Felipe Silva;Notebook Home;Informática;12;2499.0;Londrina;PR;Pix
298;2026-02-17 10:53:00;Amanda Gomes;Teclado Mecânico;Informática;2;249.9;Arapongas;PR;Pix
299;2026-02-17 20:42:00;Larissa Soares;Monitor 21.5 IPS;Informática;7;599.0;Ibiporã;PR;Pix
300;2026-02-18 01:17:00;João Santos;Webcam Full HD;Informática;3;210.0;Londrina;PR;Cartão de Crédito
301;2026-02-18 08:02:00;Gustavo Pereira;Impressora Tanque Tinta;Informática;1;1100.0;Maringá;PR;Cartão de Crédito
302;2026-02-18 10:38:00;Enzo Almeida;Webcam Full HD;Informática;8;210.0;Cambé;PR;Boleto Bancário
303;2026-02-18 19:16:00;Amanda Gomes;Mousepad Extended;Informática;10;69.9;Arapongas;PR;Pix
304;2026-02-18 23:07:00;Rafael Silva;Notebook Home;Informática;11;2499.0;Ibiporã;PR;Cartão de Crédito
305;2026-02-19 05:39:00;João Alves;Monitor Gamer 24 144Hz;Informática;2;980.0;Arapongas;PR;Pix
306;2026-02-19 06:47:00;Amanda Ribeiro;Placa de Vídeo RTX 4060;Informática;5;2100.0;Ibiporã;PR;Pix
307;2026-02-19 07:17:00;Rafael Souza;Processador Intel i7;Informática;11;1950.0;Cambé;PR;Boleto Bancário
308;2026-02-19 10:07:00;Gustavo Pereira;Adaptador Bluetooth USB;Informática;10;39.9;Maringá;PR;Boleto Bancário
309;2026-02-19 11:22:00;Maria Souza;Teclado Mecânico;Informática;9;249.9;Ibiporã;PR;Boleto Bancário
310;2026-02-19 11:35:00;Rodrigo Fernandes;Notebook Home;Informática;7;2499.0;Ibiporã;PR;Boleto Bancário
311;2026-02-19 13:42:00;Gustavo Costa;Fonte Real 750W;Informática;6;490.0;Ibiporã;PR;Boleto Bancário
312;2026-02-19 22:44:00;Gabriel Almeida;Notebook Pro;Informática;3;6200.0;Cambé;PR;Boleto Bancário
313;2026-02-20 02:37:00;Diego Lima;Placa de Vídeo RX 7600;Informática;11;1650.0;Maringá;PR;Boleto Bancário
314;2026-02-20 10:14:00;Lucas Costa;Monitor Gamer 24 144Hz;Informática;3;980.0;Londrina;PR;Pix
315;2026-02-20 11:27:00;Lucas Santos;Mouse Gamer RGB;Informática;6;149.9;Apucarana;PR;Cartão de Crédito
316;2026-02-20 13:07:00;André Souza;Monitor Ultrawide 29;Informática;9;1150.0;Ibiporã;PR;Pix
317;2026-02-20 14:06:00;Letícia Carvalho;Caixa de Som PC;Informática;2;120.0;Arapongas;PR;Pix
318;2026-02-20 14:37:00;Guilherme Santos;Adaptador Bluetooth USB;Informática;2;39.9;Arapongas;PR;Pix
319;2026-02-20 20:35:00;Gabriel Fernandes;Mouse Gamer RGB;Informática;8;149.9;Ibiporã;PR;Boleto Bancário
320;2026-02-21 00:39:00;Julia Gomes;Processador AMD Ryzen 7;Informática;7;1780.0;Arapongas;PR;Cartão de Crédito
321;2026-02-21 01:20:00;Larissa Pereira;Repetidor Wi-Fi;Informática;1;89.0;Londrina;PR;Boleto Bancário
322;2026-02-21 01:50:00;Beatriz Costa;Notebook Home;Informática;5;2499.0;Cambé;PR;Boleto Bancário
323;2026-02-21 09:20:00;Larissa Oliveira;HD Externo 2TB;Informática;11;449.0;Arapongas;PR;Pix
324;2026-02-21 15:20:00;Vitor Ferreira;Headset Gamer;Informática;4;199.9;Arapongas;PR;Pix
325;2026-02-21 19:08:00;Daniel Ribeiro;Repetidor Wi-Fi;Informática;10;89.0;Cambé;PR;Pix
326;2026-02-22 02:53:00;Mateus Carvalho;Scanner de Mesa;Informática;6;650.0;Ibiporã;PR;Pix
327;2026-02-22 12:58:00;Rodrigo Fernandes;Memória RAM 16GB DDR4;Informática;11;320.0;Maringá;PR;Cartão de Crédito
328;2026-02-22 13:24:00;Bruna Oliveira;Teclado Mecânico;Informática;11;249.9;Apucarana;PR;Boleto Bancário
329;2026-02-22 13:32:00;Bruna Vieira;Monitor 4K 32;Informática;12;2400.0;Londrina;PR;Cartão de Crédito
330;2026-02-22 16:30:00;Lucas Costa;SSD 1TB NVMe;Informática;3;450.0;Ibiporã;PR;Boleto Bancário
331;2026-02-23 13:50:00;Vitor Souza;Nobreak 1500VA;Informática;2;799.0;Apucarana;PR;Boleto Bancário
332;2026-02-23 18:13:00;Letícia Pereira;HD Externo 1TB;Informática;2;299.0;Arapongas;PR;Cartão de Crédito
333;2026-02-24 02:26:00;Letícia Pereira;Monitor 21.5 IPS;Informática;12;599.0;Apucarana;PR;Cartão de Crédito
334;2026-02-24 04:48:00;Julia Carvalho;Suporte Articulado;Informática;1;150.0;Ibiporã;PR;Boleto Bancário
335;2026-02-24 06:17:00;João Ribeiro;Cabo de Rede CAT6 5m;Informática;8;25.0;Arapongas;PR;Boleto Bancário
336;2026-02-24 06:52:00;Rodrigo Alves;Cabo de Rede CAT6 5m;Informática;3;25.0;Arapongas;PR;Cartão de Crédito
337;2026-02-24 08:42:00;Letícia Costa;Monitor 4K 32;Informática;1;2400.0;Cambé;PR;Pix
338;2026-02-24 14:20:00;Gustavo Costa;Cabo de Rede CAT6 5m;Informática;9;25.0;Maringá;PR;Boleto Bancário
339;2026-02-24 19:18:00;André Rodrigues;Cabo de Rede CAT6 5m;Informática;12;25.0;Maringá;PR;Cartão de Crédito
340;2026-02-24 20:40:00;Mateus Carvalho;Headset Bluetooth;Informática;10;280.0;Cambé;PR;Pix
341;2026-02-25 04:35:00;Gabriel Almeida;Monitor Ultrawide 29;Informática;7;1150.0;Cambé;PR;Boleto Bancário
342;2026-02-25 07:43:00;João Ferreira;Suporte Articulado;Informática;5;150.0;Arapongas;PR;Pix
343;2026-02-25 13:28:00;Aline Ferreira;Cooler Fan 120mm;Informática;3;45.0;Maringá;PR;Pix
344;2026-02-25 14:44:00;Daniel Barbosa;Switch Gigabit 8 Portas;Informática;12;135.0;Cambé;PR;Pix
345;2026-02-25 15:13:00;Larissa Pereira;Impressora Tanque Tinta;Informática;6;1100.0;Ibiporã;PR;Boleto Bancário
346;2026-02-25 16:07:00;João Vieira;Repetidor Wi-Fi;Informática;4;89.0;Maringá;PR;Cartão de Crédito
347;2026-02-26 07:08:00;Ana Lima;Notebook Home;Informática;5;2499.0;Ibiporã;PR;Pix
348;2026-02-26 09:02:00;Enzo Vieira;Mini PC Intel;Informática;12;1250.0;Ibiporã;PR;Cartão de Crédito
349;2026-02-26 12:44:00;Lucas Vieira;Monitor Ultrawide 29;Informática;12;1150.0;Ibiporã;PR;Pix
350;2026-02-26 13:19:00;Aline Costa;Scanner de Mesa;Informática;6;650.0;Cambé;PR;Pix
351;2026-02-26 14:23:00;Aline Santos;Cabo de Rede CAT6 5m;Informática;11;25.0;Ibiporã;PR;Pix
352;2026-02-26 14:56:00;Daniel Alves;Mini PC Intel;Informática;9;1250.0;Apucarana;PR;Pix
353;2026-02-26 15:14:00;Amanda Costa;Processador Intel i7;Informática;2;1950.0;Londrina;PR;Pix
354;2026-02-26 19:02:00;Vitor Ferreira;SSD 500GB NVMe;Informática;11;260.0;Londrina;PR;Cartão de Crédito
355;2026-02-26 23:09:00;Rafael Ferreira;Water Cooler 240mm;Informática;3;410.0;Apucarana;PR;Boleto Bancário
356;2026-02-27 03:12:00;Guilherme Carvalho;Gabinete Gamer ATX;Informática;1;320.0;Ibiporã;PR;Pix
357;2026-02-27 06:09:00;Rafael Ferreira;HD Externo 2TB;Informática;9;449.0;Londrina;PR;Pix
358;2026-02-27 09:54:00;Julia Gomes;Mousepad Extended;Informática;10;69.9;Ibiporã;PR;Boleto Bancário
359;2026-02-27 16:24:00;André Souza;Repetidor Wi-Fi;Informática;12;89.0;Ibiporã;PR;Boleto Bancário
360;2026-02-27 20:04:00;Letícia Carvalho;Headset Bluetooth;Informática;9;280.0;Ibiporã;PR;Pix
361;2026-02-27 21:46:00;Gustavo Martins;Impressora Tanque Tinta;Informática;1;1100.0;Arapongas;PR;Pix
362;2026-02-28 11:11:00;Vinícius Lopes;Webcam Full HD;Informática;6;210.0;Cambé;PR;Cartão de Crédito
363;2026-02-28 11:35:00;Daniel Souza;Processador Intel i7;Informática;5;1950.0;Maringá;PR;Boleto Bancário
364;2026-02-28 13:21:00;Arthur Lopes;Cadeira Gamer;Informática;4;990.0;Ibiporã;PR;Boleto Bancário
365;2026-02-28 16:35:00;Yasmin Costa;Scanner de Mesa;Informática;6;650.0;Cambé;PR;Boleto Bancário
366;2026-02-28 19:51:00;Amanda Carvalho;Filtro Linha 6 Tomadas;Informática;4;49.9;Ibiporã;PR;Cartão de Crédito
367;2026-02-28 21:53:00;Guilherme Santos;Cooler Fan 120mm;Informática;3;45.0;Ibiporã;PR;Cartão de Crédito
368;2026-02-28 23:03:00;André Rodrigues;SSD 2TB NVMe;Informática;12;820.0;Cambé;PR;Cartão de Crédito
369;2026-03-01 01:06:00;Arthur Alves;Headset Bluetooth;Informática;7;280.0;Apucarana;PR;Boleto Bancário
370;2026-03-01 02:45:00;Enzo Vieira;Gabinete Gamer ATX;Informática;3;320.0;Cambé;PR;Pix
371;2026-03-01 08:50:00;Beatriz Lima;Processador Intel i7;Informática;8;1950.0;Ibiporã;PR;Cartão de Crédito
372;2026-03-01 09:45:00;Diego Soares;Placa de Vídeo RTX 4060;Informática;6;2100.0;Cambé;PR;Cartão de Crédito
373;2026-03-01 10:49:00;Vitor Barbosa;Cadeira Gamer;Informática;10;990.0;Ibiporã;PR;Pix
374;2026-03-01 13:02:00;Aline Santos;Monitor Gamer 27 165Hz;Informática;9;1350.0;Apucarana;PR;Cartão de Crédito
375;2026-03-01 15:01:00;Guilherme Almeida;Scanner de Mesa;Informática;9;650.0;Maringá;PR;Cartão de Crédito
376;2026-03-01 17:13:00;Aline Souza;Monitor 4K 32;Informática;9;2400.0;Maringá;PR;Pix
377;2026-03-01 17:47:00;Gabriel Oliveira;Roteador Wi-Fi 6;Informática;7;320.0;Londrina;PR;Pix
378;2026-03-02 08:21:00;Yasmin Vieira;Fonte Real 650W;Informática;11;380.0;Apucarana;PR;Pix
379;2026-03-02 12:36:00;Enzo Santos;Headset Gamer;Informática;4;199.9;Cambé;PR;Boleto Bancário
380;2026-03-02 14:39:00;Ana Alves;Monitor Gamer 24 144Hz;Informática;11;980.0;Londrina;PR;Cartão de Crédito
381;2026-03-02 17:08:00;Gustavo Lopes;Tablet Android 10;Informática;8;899.0;Maringá;PR;Boleto Bancário
382;2026-03-02 21:19:00;Aline Gomes;Notebook Home;Informática;4;2499.0;Londrina;PR;Boleto Bancário
383;2026-03-03 06:39:00;Vitor Oliveira;Mouse Gamer RGB;Informática;2;149.9;Arapongas;PR;Pix
384;2026-03-03 07:03:00;Gustavo Pereira;Roteador Wi-Fi 6;Informática;5;320.0;Londrina;PR;Boleto Bancário
385;2026-03-03 08:28:00;Bruna Vieira;Cadeira Gamer;Informática;9;990.0;Cambé;PR;Pix
386;2026-03-03 09:51:00;Gabriel Martins;Monitor Gamer 27 165Hz;Informática;5;1350.0;Ibiporã;PR;Cartão de Crédito
387;2026-03-03 15:58:00;João Lima;Mouse Gamer RGB;Informática;2;149.9;Londrina;PR;Cartão de Crédito
388;2026-03-03 17:20:00;Gabriel Oliveira;Cadeira Gamer;Informática;9;990.0;Londrina;PR;Boleto Bancário
389;2026-03-03 18:24:00;Yasmin Almeida;Placa-Mãe ASUS Prime;Informática;11;780.0;Ibiporã;PR;Cartão de Crédito
390;2026-03-03 22:09:00;Pedro Carvalho;Mini PC Intel;Informática;2;1250.0;Maringá;PR;Boleto Bancário
391;2026-03-03 22:10:00;Felipe Santos;Impressora Tanque Tinta;Informática;7;1100.0;Ibiporã;PR;Cartão de Crédito
392;2026-03-03 22:30:00;Vinícius Lopes;Filtro Linha 6 Tomadas;Informática;3;49.9;Londrina;PR;Pix
393;2026-03-03 23:26:00;Beatriz Lima;Scanner de Mesa;Informática;1;650.0;Londrina;PR;Cartão de Crédito
394;2026-03-04 01:36:00;Thiago Souza;Placa de Vídeo RX 7600;Informática;5;1650.0;Cambé;PR;Cartão de Crédito
395;2026-03-04 02:17:00;Vinícius Silva;Adaptador Bluetooth USB;Informática;5;39.9;Arapongas;PR;Pix
396;2026-03-04 03:44:00;João Vieira;Mousepad Extended;Informática;7;69.9;Arapongas;PR;Pix
397;2026-03-04 04:41:00;Beatriz Ferreira;Processador AMD Ryzen 7;Informática;11;1780.0;Londrina;PR;Boleto Bancário
398;2026-03-04 09:42:00;João Carvalho;Processador Intel i7;Informática;12;1950.0;Cambé;PR;Cartão de Crédito
399;2026-03-04 10:24:00;Daniel Souza;Suporte Articulado;Informática;10;150.0;Londrina;PR;Boleto Bancário
400;2026-03-04 15:35:00;João Pereira;Placa-Mãe ASUS Prime;Informática;9;780.0;Londrina;PR;Pix
401;2026-03-04 18:33:00;Enzo Alves;Mini PC Intel;Informática;10;1250.0;Londrina;PR;Pix
402;2026-03-04 22:14:00;Arthur Soares;Suporte Articulado;Informática;7;150.0;Arapongas;PR;Boleto Bancário
403;2026-03-05 00:16:00;Rafael Almeida;Processador AMD Ryzen 7;Informática;3;1780.0;Cambé;PR;Cartão de Crédito
404;2026-03-05 03:29:00;Daniel Alves;Memória RAM 32GB DDR5;Informática;7;750.0;Cambé;PR;Pix
405;2026-03-05 05:52:00;Thiago Rodrigues;Notebook Gamer;Informática;5;5499.0;Ibiporã;PR;Boleto Bancário
406;2026-03-05 20:17:00;Bruna Vieira;Notebook Pro;Informática;1;6200.0;Cambé;PR;Boleto Bancário
407;2026-03-05 21:42:00;João Ribeiro;SSD 500GB NVMe;Informática;1;260.0;Londrina;PR;Boleto Bancário
408;2026-03-05 23:40:00;Ana Gomes;Switch Gigabit 8 Portas;Informática;9;135.0;Cambé;PR;Cartão de Crédito
409;2026-03-06 00:05:00;Yasmin Almeida;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Boleto Bancário
410;2026-03-06 01:41:00;Yasmin Vieira;Teclado de Membrana;Informática;7;79.9;Ibiporã;PR;Boleto Bancário
411;2026-03-06 07:07:00;Enzo Soares;SSD 500GB NVMe;Informática;3;260.0;Maringá;PR;Boleto Bancário
412;2026-03-06 10:07:00;Maria Lima;Gabinete Gamer ATX;Informática;2;320.0;Maringá;PR;Boleto Bancário
413;2026-03-06 15:07:00;Vitor Ferreira;Adaptador Bluetooth USB;Informática;9;39.9;Arapongas;PR;Boleto Bancário
414;2026-03-07 06:21:00;Lucas Martins;Repetidor Wi-Fi;Informática;5;89.0;Ibiporã;PR;Cartão de Crédito
415;2026-03-07 09:20:00;Julia Fernandes;Gabinete Gamer ATX;Informática;4;320.0;Ibiporã;PR;Boleto Bancário
416;2026-03-07 11:10:00;Beatriz Lima;Monitor Gamer 27 165Hz;Informática;6;1350.0;Maringá;PR;Boleto Bancário
417;2026-03-07 14:16:00;Letícia Carvalho;Notebook Pro;Informática;2;6200.0;Apucarana;PR;Boleto Bancário
418;2026-03-07 23:30:00;Maria Lima;Placa-Mãe ASUS Prime;Informática;6;780.0;Arapongas;PR;Pix
419;2026-03-08 10:17:00;Yasmin Lima;Teclado Mecânico;Informática;11;249.9;Apucarana;PR;Boleto Bancário
420;2026-03-08 12:20:00;Diego Soares;Cabo de Rede CAT6 5m;Informática;10;25.0;Cambé;PR;Pix
421;2026-03-08 22:28:00;Mateus Vieira;Mouse Gamer RGB;Informática;3;149.9;Londrina;PR;Pix
422;2026-03-09 01:06:00;Vitor Lopes;Fonte Real 750W;Informática;12;490.0;Ibiporã;PR;Boleto Bancário
423;2026-03-09 01:08:00;Leonardo Almeida;Microfone Condensador;Informática;6;340.0;Maringá;PR;Boleto Bancário
424;2026-03-09 10:39:00;Beatriz Lima;Nobreak 1500VA;Informática;8;799.0;Arapongas;PR;Pix
425;2026-03-09 17:07:00;Enzo Rodrigues;Teclado de Membrana;Informática;5;79.9;Arapongas;PR;Boleto Bancário
426;2026-03-09 18:24:00;André Rodrigues;Memória RAM 8GB DDR4;Informática;11;180.0;Cambé;PR;Cartão de Crédito
427;2026-03-09 19:30:00;Felipe Costa;Water Cooler 240mm;Informática;9;410.0;Maringá;PR;Pix
428;2026-03-09 20:13:00;Vitor Barbosa;Nobreak 1500VA;Informática;2;799.0;Ibiporã;PR;Cartão de Crédito
429;2026-03-09 20:50:00;Rodrigo Alves;Processador AMD Ryzen 7;Informática;11;1780.0;Londrina;PR;Boleto Bancário
430;2026-03-10 00:11:00;João Souza;Cabo de Rede CAT6 5m;Informática;10;25.0;Maringá;PR;Cartão de Crédito
431;2026-03-10 10:19:00;Gabriel Ferreira;Repetidor Wi-Fi;Informática;9;89.0;Cambé;PR;Pix
432;2026-03-10 10:54:00;Enzo Rodrigues;Notebook Pro;Informática;3;6200.0;Apucarana;PR;Pix
433;2026-03-10 17:52:00;Diego Santos;Fonte Real 650W;Informática;10;380.0;Ibiporã;PR;Pix
434;2026-03-10 18:02:00;Ana Lopes;Memória RAM 32GB DDR5;Informática;9;750.0;Cambé;PR;Cartão de Crédito
435;2026-03-11 03:08:00;Diego Carvalho;Caixa de Som PC;Informática;9;120.0;Londrina;PR;Boleto Bancário
436;2026-03-11 03:51:00;Yasmin Lima;Fonte Real 750W;Informática;11;490.0;Maringá;PR;Boleto Bancário
437;2026-03-11 04:06:00;Guilherme Santos;Memória RAM 32GB DDR5;Informática;3;750.0;Maringá;PR;Boleto Bancário
438;2026-03-11 05:16:00;Mateus Carvalho;Adaptador Bluetooth USB;Informática;3;39.9;Ibiporã;PR;Boleto Bancário
439;2026-03-11 06:51:00;João Pereira;Monitor Gamer 24 144Hz;Informática;1;980.0;Maringá;PR;Pix
440;2026-03-11 13:31:00;Amanda Ribeiro;Fonte Real 650W;Informática;5;380.0;Apucarana;PR;Cartão de Crédito
441;2026-03-11 13:53:00;Bruna Pereira;Placa de Vídeo RTX 4060;Informática;4;2100.0;Cambé;PR;Pix
442;2026-03-11 14:31:00;Pedro Gomes;Headset Bluetooth;Informática;8;280.0;Londrina;PR;Cartão de Crédito
443;2026-03-11 22:48:00;Gabriel Lima;Notebook Pro;Informática;2;6200.0;Ibiporã;PR;Boleto Bancário
444;2026-03-12 01:35:00;Leonardo Almeida;Notebook Gamer;Informática;12;5499.0;Apucarana;PR;Boleto Bancário
445;2026-03-12 04:08:00;Leonardo Pereira;Roteador Wi-Fi 6;Informática;3;320.0;Arapongas;PR;Boleto Bancário
446;2026-03-12 04:40:00;Diego Carvalho;Headset Bluetooth;Informática;10;280.0;Ibiporã;PR;Cartão de Crédito
